,ts,io,mpi,iops,mpi_hit,other_hit,io_p,mpi_p,other_p
15,150.0,1.285161337144011,13.97854898550608,25.187740978089096,659.7591747106271,0.0031839770949773083,0.4016129178575034,4.36829655797065,95.23009052417184
16,160.0,1.2693353576270816,14.380277573424763,39.63643491025368,675.9067948899628,-2.8954813842574367e-05,0.396667299258463,4.4938367416952385,95.1094959590463
17,170.0,0.8304869841419418,6.351368779764613,19.358330052861675,661.9669389013798,9.375227182317758e-05,0.2595271825443568,1.9848027436764413,97.7556700737792
18,180.0,0.8847503800871976,9.236093818491383,30.70464857830666,666.5388462307383,0.0014900753390065802,0.27648449377724926,2.8862793182785573,96.8372361879442
19,190.0,0.9452162403288895,12.450317644719462,26.94416324078975,671.0819478255416,-0.0014927746487956028,0.295380075102778,3.890724263974832,95.81389566092238
20,200.0,0.9488784889001494,13.019414762652389,23.66270926019024,681.0508346331535,-1.6073087863333058e-05,0.2965245277812967,4.068567113328871,95.63490835888983
21,210.0,0.6082497222795418,2.9297221761802064,13.777107248884477,632.3344298476004,-2.686261632334208e-05,0.1900780382123568,0.9155381800563144,98.89438378173134
22,220.0,1.1938984043206133,14.822130465516011,25.927210855688827,683.666147985532,3.426313969612238e-05,0.37309325135019167,4.6319157704737535,94.99499097817605
23,230.0,1.1064914241971735,12.358215141611822,23.520046171532158,663.9523162161859,-1.1545670986379264e-05,0.3457785700616167,3.861942231753694,95.79227919818469
24,240.0,0.8692181848040441,7.277450134111973,18.17165737271671,642.9600042522943,-3.6542326597555075e-05,0.2716306827512638,2.2742031669099916,97.45416615033875
25,250.0,1.3812013135409238,13.76131698434898,27.041258560348524,681.5712243252347,-0.006469609103078255,0.4316254104815387,4.300411557609056,95.2679630319094
26,260.0,1.2678561476008774,11.196758754702671,24.666271996592513,672.5771682622872,-0.001776620733380696,0.3962050461252742,3.4989871108445847,96.10480784303014
27,270.0,0.7748459616497954,4.703764026617648,16.14196240190404,630.3067525386359,0.007870162329709274,0.24213936301556105,1.469926258318015,98.28793437866642
28,280.0,1.4468621123780352,14.004810259201179,27.74879822441244,677.6142081701109,0.0004360139710115618,0.45214441011813594,4.376503206000368,95.1713523838815
