distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 optim_v-16 
7.77479 1820 0.2361008 0.9964851 0.8337154 0.8564892 0.5791836 0.4864661 0.8457119 0.4561519 0.3780934 0.09870591 0.5983272 0.3016998 0.7146421 0.1176759 0.1171365 0.4714984 
11.88892 1821 0.9018561 0.8081932 0.039763 0.1421914 0.2280834 0.3821014 0.6293979 0.2351263 0.3624758 0.4811186 0.75812 0.3576625 0.2103525 0.157099 0.6391384 0.02187456 
7.761056 1822 0.5800419 0.01566708 0.7793248 0.6120611 0.6804589 0.4621749 0.7157941 0.3120543 0.9360239 0.4959847 0.03248379 0.1359782 0.5185143 0.001352027 0.1257673 0.4216278 
12.05439 1823 0.5719852 0.5499803 0.2659509 0.8522218 0.2245073 0.3840612 0.07490635 0.9461077 0.9958254 0.7020536 0.4908461 0.6177452 0.9681816 0.9109285 0.8329254 0.969057 
9.549323 1824 0.946135 0.9304408 0.772062 0.7718601 0.767973 0.5522517 0.974531 0.4541073 0.380129 0.8071368 0.5739949 0.6532108 0.5735771 0.2757126 0.3463265 0.6134524 
12.13999 1825 0.7182716 0.8387189 0.6884178 0.7185622 0.1818064 0.0563778 0.6008328 0.4065821 0.3928332 0.1741583 0.956643 0.2303672 0.1022891 0.2266532 0.7299589 0.3720141 
7.55919 1826 0.2826982 0.6197604 0.2990911 0.6188291 0.316166 0.5474572 0.2006029 0.08944672 0.4627376 0.1216393 0.7994726 0.2763352 0.404464 0.2714633 0.7404689 0.8981774 
9.785456 1827 0.7257815 0.6172588 0.7116192 0.3384269 0.2707408 0.4428727 0.7687493 0.433592 0.3771128 0.4246194 0.2837495 0.6387414 0.9733621 0.004821032 0.2878605 0.5090204 
10.82852 1828 0.5642733 0.706949 0.06473336 0.2859958 0.6865811 0.5226677 0.4124009 0.7232727 0.9216643 0.8159685 0.5555938 0.7231107 0.2241439 0.8151164 0.2775595 0.270964 
11.22706 1829 0.691742 0.474267 0.192617 0.1771696 0.3784618 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
11.14386 1830 0.76118 0.474267 0.192617 0.1771696 0.3784618 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
11.73452 1831 0.76118 0.2861507 0.192617 0.1771696 0.3784618 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
11.86906 1832 0.76118 0.2861507 0.1491981 0.1771696 0.3784618 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
12.47612 1833 0.76118 0.2861507 0.1491981 0.8507773 0.3784618 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
12.91079 1834 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.6105853 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
12.06466 1835 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.7054456 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
9.424249 1836 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.3338336 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
9.591982 1837 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.1923108 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
8.733582 1838 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.6349054 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
8.519182 1839 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.6117097 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
7.945849 1840 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.8886082 0.3032819 0.4409738 0.9082334 0.7213285 
7.469449 1841 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.6725804 0.3032819 0.4409738 0.9082334 0.7213285 
7.464916 1842 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.6725804 0.2792726 0.4409738 0.9082334 0.7213285 
7.450516 1843 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.6725804 0.2792726 0.8408522 0.9082334 0.7213285 
7.358382 1844 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.6725804 0.2792726 0.8408522 0.5200638 0.7213285 
7.447582 1845 0.76118 0.2861507 0.1491981 0.8507773 0.2076052 0.9436637 0.005257577 0.2260038 0.4159583 0.5041979 0.2270009 0.6725804 0.2792726 0.8408522 0.5200638 0.7134573 
7.74719 1846 0.6928686 0.5048496 0.9729494 0.4565307 0.3301391 0.8970339 0.3834426 0.8194091 0.4367848 0.3994117 0.2832416 0.4989946 0.8079541 0.8946673 0.1931814 0.2026678 
8.78959 1847 0.3792115 0.8496377 0.1382439 0.5561415 0.3019341 0.7182134 0.9821049 0.03810569 0.3581083 0.02604376 0.5402227 0.4477394 0.3958164 0.8404229 0.551349 0.4782941 
9.012923 1848 0.4815552 0.2468556 0.96883 0.3148573 0.4765895 0.007738173 0.9277033 0.7678062 0.4848682 0.04653857 0.1753637 0.3058485 0.8406848 0.4644805 0.537777 0.156593 
10.87506 1849 0.02772911 0.3248821 0.4828157 0.5340583 0.4146935 0.7961455 0.999355 0.1051147 0.3163138 0.7115942 0.3005054 0.7239804 0.6960997 0.5578863 0.7133129 0.551278 
13.28439 1850 0.6068633 0.2096471 0.8531061 0.4332163 0.1927747 0.08269344 0.8056489 0.7999138 0.9989926 0.4344071 0.4530113 0.6873588 0.2269697 0.3035635 0.5793084 0.2939775 
9.51879 1851 0.470962 0.4587646 0.5300677 0.8142852 0.9945189 0.2625373 0.1998826 0.9728714 0.5955876 0.3212159 0.5906718 0.4055105 0.4717486 0.93942 0.1752536 0.843043 
9.986923 1852 0.9279158 0.6184872 0.1144742 0.2957912 0.1844141 0.5273324 0.5125185 0.8038151 0.9434734 0.06797512 0.4800659 0.3556125 0.1632615 0.8901264 0.4203853 0.4633663 
11.44186 1853 0.5375158 0.7297502 0.5579806 0.04588467 0.4591642 0.2146886 0.6871927 0.4171211 0.7123421 0.8359303 0.4605464 0.01261032 0.6213828 0.8423266 0.05765972 0.6167742 
10.28732 1854 0.02113339 0.6317843 0.2738616 0.3753118 0.01112599 0.674258 0.2606893 0.7092432 0.4662797 0.7675544 0.1046588 0.09578491 0.9625947 0.08601608 0.1906981 0.2014285 
8.413056 1855 0.7730094 0.5742639 0.4206251 0.8165752 0.181539 0.3034174 0.239341 0.4424622 0.627875 0.1906695 0.138602 0.9620558 0.6823822 0.08632582 0.4462599 0.1403846 
14.00372 1856 0.4232614 0.3778426 0.007963376 0.8624102 0.7872354 0.004730176 0.9073316 0.714098 0.3597072 0.2973567 0.03086276 0.585268 0.4745054 0.9015177 0.9483074 0.6420657 
14.55879 1857 0.7177892 0.2258244 0.03206364 0.1838068 0.04676457 0.5282955 0.8795342 0.443688 0.5747243 0.8745146 0.315026 0.886791 0.8524346 0.2970719 0.1953147 0.1276743 
10.13346 1858 0.1458615 0.8586794 0.277297 0.9865273 0.2135695 0.5025703 0.05759997 0.8652922 0.652737 0.950533 0.1992049 0.3923796 0.02312231 0.811443 0.6600656 0.02625379 
5.23479 1859 0.6206005 0.8515316 0.9536436 0.02825011 0.5590022 0.6657104 0.4119727 0.3506556 0.8326801 0.1898216 0.1895559 0.5682838 0.9323343 0.9818779 0.5811134 0.4172331 
7.64159 1860 0.5938153 0.06854559 0.994649 0.05522751 0.9824117 0.8624759 0.2004525 0.7004458 0.9247068 0.7157425 0.2359358 0.7537283 0.9355948 0.9269372 0.4641116 0.9152679 
7.341456 1861 0.6565955 0.4593835 0.9605566 0.8328367 0.2640561 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
7.26839 1862 0.6640507 0.4593835 0.9605566 0.8328367 0.2640561 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
7.450256 1863 0.6640507 0.3661982 0.9605566 0.8328367 0.2640561 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
8.08799 1864 0.6640507 0.3661982 0.6827906 0.8328367 0.2640561 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
8.19319 1865 0.6640507 0.3661982 0.6827906 0.290243 0.2640561 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
8.972923 1866 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.7275164 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
11.64186 1867 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.3108332 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
11.08212 1868 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.4367857 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
12.01932 1869 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.5708957 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
11.97679 1870 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.444998 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
12.08919 1871 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.2608014 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
11.62746 1872 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.3095453 0.5727437 0.1649069 0.3318276 0.2687515 
11.96892 1873 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.8323206 0.5727437 0.1649069 0.3318276 0.2687515 
11.97279 1874 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.8323206 0.812568 0.1649069 0.3318276 0.2687515 
11.95759 1875 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.8323206 0.812568 0.3232887 0.3318276 0.2687515 
11.93972 1876 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.8323206 0.812568 0.3232887 0.586422 0.2687515 
11.93532 1877 0.6640507 0.3661982 0.6827906 0.290243 0.01041364 0.2677168 0.02533607 0.7669079 0.4473456 0.4548241 0.1793551 0.8323206 0.812568 0.3232887 0.586422 0.1786141 
10.98279 1878 0.715783 0.4133383 0.6702426 0.9976096 0.2159303 0.2599574 0.5596728 0.3003417 0.904048 0.08789778 0.9309107 0.7931197 0.153413 0.6291204 0.0486042 0.5708248 
8.322649 1879 0.4636934 0.9316436 0.9575405 0.8689357 0.516201 0.4631853 0.2523928 0.4999291 0.4480797 0.5889785 0.7576992 0.9508556 0.4181843 0.06819842 0.207384 0.769732 
11.29426 1880 0.4915165 0.8864686 0.1630341 0.7067023 0.03151972 0.8166573 0.2404242 0.8608905 0.3891165 0.7218715 0.7179969 0.4802473 0.2548401 0.9287666 0.5030399 0.1716995 
8.732123 1881 0.2133062 0.6383742 0.8812539 0.8865305 0.9502235 0.5617825 0.705556 0.9213923 0.6207495 0.1681813 0.7827473 0.3859468 0.9567018 0.7396182 0.2098886 0.8946485 
12.60839 1882 0.2433666 0.4717159 0.1457014 0.8097966 0.1034821 0.2773274 0.756954 0.3633436 0.8829577 0.3038075 0.517974 0.6217734 0.07042016 0.477919 0.6299204 0.3124022 
8.627856 1883 0.575889 0.7154673 0.6254475 0.7409804 0.7246634 0.2370967 0.5159225 0.0540116 0.5119898 0.3003511 0.9623949 0.0336248 0.0713503 0.3601388 0.2019829 0.3376949 
6.388923 1884 0.3830972 0.7652473 0.7695934 0.8493751 0.6475068 0.789806 0.7360556 0.006908379 0.4330539 0.618526 0.09647246 0.6573741 0.08130601 0.01738733 0.2208484 0.4207116 
11.78546 1885 0.9807556 0.3556549 0.433559 0.6907507 0.5673633 0.3412826 0.6919313 0.8750392 0.04303254 0.3805592 0.4831138 0.5086002 0.9863812 0.324613 0.7319246 0.009448204 
10.80572 1886 0.5164187 0.3476731 0.8045847 0.3587612 0.9601144 0.4841179 0.5344046 0.9568366 0.3249693 0.9232511 0.909615 0.9712823 0.1684139 0.1976027 0.6957099 0.5581214 
9.077856 1887 0.6605879 0.1954222 0.564646 0.5035575 0.7022821 0.5493378 0.1210389 0.4938787 0.684414 0.5048628 0.7927169 0.824582 0.3130138 0.06503252 0.4825473 0.5366029 
6.772649 1888 0.7337411 0.8006446 0.6982399 0.1331959 0.8494329 0.5349017 0.1046857 0.3016312 0.7194655 0.6072844 0.312529 0.8522847 0.2416933 0.9936165 0.05062243 0.1764225 
10.59078 1889 0.4720501 0.638542 0.01479631 0.1463517 0.6956714 0.3791468 0.7367921 0.08391893 0.148685 0.5401164 0.6160245 0.4832743 0.09534737 0.1866085 0.8709894 0.5867527 
9.756256 1890 0.3174767 0.4557786 0.3917465 0.288268 0.1341528 0.4802551 0.3573536 0.1483174 0.6820159 0.9232499 0.140224 0.6680928 0.8757983 0.5494722 0.9430294 0.8594503 
13.51412 1891 0.1087512 0.3462018 0.0250769 0.5763111 0.2189545 0.3430541 0.9988616 0.02762785 0.2883763 0.09774639 0.2980497 0.8114698 0.9551433 0.5513192 0.8777292 0.0739468 
12.14946 1892 0.9410866 0.3818282 0.3561564 0.7244591 0.558795 0.3340765 0.9286846 0.3532282 0.574807 0.7568615 0.596629 0.9447901 0.197794 0.7905051 0.9540341 0.6725298 
7.922656 1893 0.009328142 0.4399728 0.6296799 0.8796685 0.9523979 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
7.928656 1894 0.6820862 0.4399728 0.6296799 0.8796685 0.9523979 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
8.568523 1895 0.6820862 0.2411352 0.6296799 0.8796685 0.9523979 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
7.691723 1896 0.6820862 0.2411352 0.9436092 0.8796685 0.9523979 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
7.622523 1897 0.6820862 0.2411352 0.9436092 0.8596643 0.9523979 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
8.701723 1898 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.1159039 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
8.342256 1899 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.7567061 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
6.365456 1900 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.03705875 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
9.173856 1901 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.871029 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
9.216123 1902 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.1801764 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
10.83212 1903 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.4839833 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
11.41546 1904 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6429932 0.549741 0.8032464 0.1253653 0.8952545 
11.50386 1905 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6088802 0.549741 0.8032464 0.1253653 0.8952545 
11.49892 1906 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6088802 0.7436784 0.8032464 0.1253653 0.8952545 
11.50026 1907 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6088802 0.7436784 0.04839946 0.1253653 0.8952545 
11.56532 1908 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6088802 0.7436784 0.04839946 0.3479756 0.8952545 
11.57506 1909 0.6820862 0.2411352 0.9436092 0.8596643 0.4943083 0.2798425 0.216263 0.8175715 0.5886764 0.8040277 0.8552612 0.6088802 0.7436784 0.04839946 0.3479756 0.9156173 
9.615449 1910 0.5539345 0.2485495 0.5098283 0.2225658 0.09335494 0.1446679 0.2084893 0.00907645 0.0911095 0.1769074 0.1780385 0.7674029 0.8528044 0.5957057 0.5886256 0.2113292 
10.25212 1911 0.3866025 0.6705682 0.3853816 0.2005512 0.3895506 0.3374344 0.1757466 0.5254287 0.9159916 0.7229801 0.4141427 0.5717915 0.6522213 0.2280135 0.3463582 0.2172728 
10.13279 1912 0.8722903 0.1376821 0.5497094 0.810052 0.5629779 0.3711937 0.2822403 0.02785117 0.2468659 0.9092491 0.9008652 0.04524748 0.7307647 0.420672 0.3778842 0.8564311 
10.06932 1913 0.4376762 0.6930421 0.5160113 0.1886768 0.4094792 0.2291297 0.8979648 0.1244979 0.4493959 0.9458061 0.064519 0.9285955 0.6769795 0.8763956 0.1808634 0.5706628 
10.08919 1914 0.5215168 0.6623755 0.1743331 0.6436474 0.9811354 0.2367745 0.7699724 0.405308 0.7517092 0.2902266 0.5285983 0.7121823 0.7663528 0.1923092 0.8301164 0.3026137 
8.67159 1915 0.684747 0.9340043 0.3245291 0.08844107 0.7154594 0.169737 0.4446112 0.3511826 0.7126283 0.7385706 0.09732464 0.785885 0.004165079 0.2904483 0.1570413 0.2404671 
11.74212 1916 0.6596297 0.2910646 0.5354128 0.3207937 0.3166444 0.5830872 0.5785 0.710691 0.07966982 0.773601 0.5071848 0.4047245 0.3891785 0.2814677 0.0822454 0.0683415 
12.46532 1917 0.6232759 0.4168326 0.8509784 0.3157848 0.4036341 0.1845399 0.4786445 0.7582993 0.9726043 0.726264 0.7476742 0.4755254 0.8643687 0.9824817 0.5311914 0.6254868 
11.60052 1918 0.6423906 0.2672059 0.7684603 0.8566724 0.3984708 0.04481697 0.9620262 0.8177454 0.6494586 0.1343003 0.5722442 0.2776806 0.4125024 0.3454045 0.1565846 0.6596017 
10.18119 1919 0.408944 0.5549403 0.9522845 0.001804605 0.4185246 0.6794785 0.05591404 0.8050307 0.2825679 0.9137173 0.829692 0.1241421 0.5768791 0.7879047 0.5681017 0.7190753 
8.724256 1920 0.8559087 0.831049 0.7768455 0.2500004 0.8841355 0.7221686 0.5698076 0.7130474 0.1791058 0.4049772 0.8511881 0.4563363 0.8368005 0.5612645 0.8192946 0.7044978 
5.468007 1921 0.7258169 0.3636227 0.7775012 0.0819874 0.5375326 0.801989 0.2686869 0.4604896 0.7252814 0.09959474 0.07845265 0.1015174 0.9525264 0.4397145 0.02539805 0.9688042 
8.982516 1922 0.3776132 0.7031475 0.8533031 0.04642767 0.9257883 0.8120038 0.03844438 0.2057187 0.04853712 0.2169853 0.8565905 0.08978507 0.7211483 0.09203243 0.7898891 0.5795996 
8.005716 1923 0.8214497 0.9913752 0.7541679 0.3733293 0.9950463 0.08123213 0.6727572 0.0470997 0.4719134 0.3880168 0.3474345 0.9463445 0.2818453 0.04814689 0.3899125 0.6885397 
13.63439 1924 0.7237935 0.6074305 0.4778322 0.5031927 0.09018759 0.2064795 0.6668057 0.8061714 0.6474212 0.576016 0.4513508 0.8364434 0.6771143 0.556774 0.6868587 0.5628174 
5.968256 1925 0.4930775 0.4460494 0.003729801 0.1001007 0.9591879 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
6.56519 1926 0.166324 0.4460494 0.003729801 0.1001007 0.9591879 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
9.460256 1927 0.166324 0.09659999 0.003729801 0.1001007 0.9591879 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
9.347456 1928 0.166324 0.09659999 0.003118126 0.1001007 0.9591879 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
11.07292 1929 0.166324 0.09659999 0.003118126 0.5761851 0.9591879 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
11.46479 1930 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.6453092 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
12.79012 1931 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.05185486 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
13.86959 1932 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.729187 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
13.49439 1933 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.2973202 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
13.86986 1934 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.2019639 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
14.69079 1935 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.109435 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
14.72426 1936 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.1379904 0.8281978 0.6010181 0.08503007 0.6364909 
14.78532 1937 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.744508 0.8281978 0.6010181 0.08503007 0.6364909 
14.70319 1938 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.744508 0.2288197 0.6010181 0.08503007 0.6364909 
14.71906 1939 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.744508 0.2288197 0.2916194 0.08503007 0.6364909 
14.70212 1940 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.744508 0.2288197 0.2916194 0.204212 0.6364909 
14.73039 1941 0.166324 0.09659999 0.003118126 0.5761851 0.7555552 0.1425757 0.2206536 0.5775394 0.07096712 0.4947714 0.4338265 0.744508 0.2288197 0.2916194 0.204212 0.4232201 
11.00679 1942 0.4445413 0.08369362 0.5796594 0.5103153 0.2171667 0.7353266 0.6571444 0.2457941 0.1218074 0.2876337 0.7982481 0.4044213 0.4516286 0.7578576 0.5138894 0.4707627 
9.67479 1943 0.7045045 0.3925672 0.3876778 0.9995069 0.1210619 0.5904304 0.8931722 0.5094559 0.8283512 0.2626318 0.2186542 0.4219121 0.9435107 0.7555957 0.7361834 0.7767498 
10.74519 1944 0.1658196 0.4201378 0.6005137 0.6760414 0.2849313 0.8379045 0.4114457 0.9818308 0.8393801 0.8879122 0.2989821 0.9244734 0.3876061 0.041011 0.500011 0.9949457 
13.20079 1945 0.2874282 0.258671 0.7463978 0.3958374 0.01852934 0.1953748 0.9320302 0.1588464 0.3487643 0.132853 0.7909692 0.2553075 0.3471689 0.6292132 0.3455473 0.5861018 
11.66146 1946 0.4463203 0.830352 0.3310459 0.01729633 0.382355 0.4393975 0.717546 0.7554453 0.1277529 0.1078247 0.8882033 0.7707733 0.830471 0.692187 0.01272449 0.9856958 
12.87746 1947 0.05153736 0.4940197 0.04963966 0.7213039 0.4063555 0.7299461 0.8384641 0.708405 0.004639298 0.1598017 0.6137488 0.2251482 0.06453748 0.4314352 0.8765223 0.3863565 
8.723456 1948 0.342568 0.9243386 0.8670235 0.1077681 0.533532 0.3449982 0.430305 0.2012591 0.9806913 0.6128539 0.6100548 0.4851636 0.5850535 0.6625257 0.0375175 0.4755119 
10.89359 1949 0.2684489 0.7248712 0.2546567 0.04692986 0.7116193 0.170981 0.7135509 0.3703954 0.4794694 0.3300545 0.9110048 0.7934113 0.2139665 0.8717409 0.9343836 0.415964 
7.029982 1950 0.725767 0.6374011 0.548607 0.3370617 0.3884129 0.942205 0.1717988 0.1146965 0.4497339 0.274427 0.4589234 0.8583293 0.8452056 0.2158972 0.1608369 0.5583641 
10.62212 1951 0.5007179 0.7067007 0.1459185 0.6523846 0.08639702 0.8145315 0.5093181 0.4188797 0.8088323 0.3271618 0.7940934 0.6658513 0.6065895 0.3135201 0.3007985 0.865877 
11.20439 1952 0.3094135 0.1464789 0.7416501 0.700152 0.3728312 0.9578172 0.2392342 0.8384235 0.1963624 0.9051695 0.6348456 0.325726 0.6875095 0.5855969 0.3934834 0.7082471 
8.821582 1953 0.8375664 0.1425197 0.8231575 0.7092581 0.4598091 0.6358414 0.1796088 0.1290704 0.08653319 0.8177864 0.2020421 0.6450111 0.2774763 0.2419676 0.5008291 0.1908086 
